Customer_ID,Gender,Age,Income,Car_Type,Marital_Status,Has_Children,Education,Credit_Score,Purchased
CUST10132,Male,42.0,29887.0,Hatchback,Married,Yes,Bachelor,632.0,Yes
CUST11881,Female,30.0,24280.0,Sedan,Married,Yes,PhD,643.0,Yes
CUST11770,Female,33.0,74397.0,SUV,Married,Yes,PhD,643.0,Yes
CUST13768,Male,33.0,20000.0,Hatchback,Widowed,Yes,High School,714.0,Yes
CUST12111,Male,40.0,40810.0,Sedan,Married,Yes,High School,765.0,Yes
CUST11351,Male,46.0,33237.0,Sedan,Single,No,Bachelor,730.0,Yes
CUST14726,Male,45.0,51222.0,Hatchback,Married,Yes,PhD,599.0,No
CUST14152,Male,28.0,36215.0,SUV,Married,Yes,Master,708.0,Yes
CUST10287,Male,55.0,42165.0,SUV,Single,No,Master,717.0,Yes
CUST10805,Male,40.0,32944.0,Sedan,Single,No,Master,608.0,Yes
CUST13168,Male,25.0,40436.0,SUV,Divorced,No,Bachelor,850.0,Yes
CUST11425,Male,21.0,27322.0,SUV,Widowed,No,Master,647.0,No
CUST14244,Male,45.0,39254.0,SUV,Single,No,Master,604.0,Yes
CUST13871,Male,35.0,26668.0,SUV,Single,Yes,Bachelor,604.0,No
CUST11672,Male,43.0,40513.0,Truck,Married,Yes,Master,714.0,Yes
CUST12337,Female,27.0,51681.0,SUV,Married,No,Bachelor,723.0,No
CUST11864,Female,41.0,25529.0,Sedan,Single,No,Bachelor,613.0,Yes
CUST12688,Male,48.0,42289.0,Sedan,Married,Yes,Bachelor,663.0,Yes
CUST14917,Male,50.0,55596.0,SUV,Married,Yes,Master,714.0,Yes
CUST14475,Female,65.0,39986.0,SUV,Married,Yes,Master,757.0,Yes
CUST13534,Male,32.0,53773.0,SUV,Married,Yes,PhD,586.0,Yes
CUST10465,Female,30.0,42486.0,Truck,Married,Yes,Master,708.0,Yes
CUST10681,Male,25.0,44923.0,Sedan,Married,Yes,High School,669.0,No
CUST11934,Female,59.0,44911.0,SUV,Married,No,High School,540.0,Yes
CUST11669,Female,67.0,20000.0,Hatchback,Divorced,Yes,Master,607.0,No
CUST10931,Female,22.0,72095.0,Luxury,Single,No,Master,684.0,No
CUST12767,Male,52.0,43350.0,SUV,Married,Yes,Bachelor,814.0,Yes
CUST10530,Male,21.0,28422.0,Hatchback,Divorced,No,Bachelor,722.0,No
CUST11135,Female,35.0,20406.0,Luxury,Married,Yes,PhD,674.0,No
CUST14116,Male,29.0,27731.0,Sedan,Married,Yes,PhD,746.0,Yes
CUST11168,Female,34.0,26469.0,Luxury,Single,No,Bachelor,676.0,No
CUST10422,Female,61.0,27674.0,Sedan,Married,No,PhD,725.0,No
CUST12605,Female,34.0,44310.0,Sedan,Single,Yes,Bachelor,651.0,Yes
CUST11818,Male,27.0,37561.0,Hatchback,Married,Yes,High School,609.0,Yes
CUST14635,Male,54.0,39077.0,Hatchback,Married,Yes,Bachelor,738.0,Yes
CUST11893,Male,58.0,29780.0,SUV,Divorced,No,Bachelor,646.0,Yes
CUST12402,Male,33.0,35730.0,Sedan,Married,Yes,Master,813.0,Yes
CUST14785,Female,59.0,40328.0,SUV,Single,No,High School,746.0,Yes
CUST14093,Male,33.0,51229.0,SUV,Married,Yes,Bachelor,676.0,Yes
CUST10584,Female,45.0,24201.0,Sedan,Single,No,Master,677.0,No
CUST10657,Female,43.0,34872.0,Hatchback,Widowed,Yes,Bachelor,715.0,Yes
CUST11235,Female,65.0,37698.0,Hatchback,Divorced,Yes,Bachelor,664.0,Yes
CUST10731,Male,45.0,23991.0,Luxury,Married,No,Master,655.0,No
CUST12937,Male,30.0,23332.0,Hatchback,Single,Yes,Bachelor,581.0,No
CUST11055,Female,22.0,29312.0,Sedan,Married,Yes,Bachelor,630.0,No
CUST11057,Female,24.0,46512.0,Hatchback,Divorced,No,Bachelor,768.0,Yes
CUST14066,Male,41.0,23180.0,Sedan,Married,Yes,Bachelor,739.0,No
CUST12173,Female,41.0,58032.0,SUV,Married,No,Bachelor,673.0,Yes
CUST12238,Male,31.0,24338.0,Hatchback,Married,Yes,Bachelor,713.0,Yes
CUST14866,Male,39.0,41560.0,Luxury,Married,No,Master,638.0,No
CUST11978,Male,25.0,36844.0,SUV,Widowed,No,Bachelor,768.0,Yes
CUST10472,Female,34.0,28976.0,Luxury,Married,Yes,PhD,659.0,No
CUST13670,Male,33.0,32185.0,SUV,Widowed,No,Master,639.0,Yes
CUST10486,Male,37.0,31408.0,SUV,Married,No,Bachelor,688.0,Yes
CUST14535,Male,60.0,28055.0,Sedan,Single,No,Bachelor,676.0,Yes
CUST10907,Male,59.0,36004.0,Luxury,Married,Yes,PhD,730.0,Yes
CUST14448,Male,36.0,42903.0,Sedan,Married,Yes,Master,719.0,Yes
CUST14874,Male,42.0,28214.0,SUV,Divorced,No,Bachelor,694.0,No
CUST10290,Female,36.0,26196.0,SUV,Married,Yes,Bachelor,718.0,Yes
CUST14008,Female,27.0,39694.0,SUV,Married,Yes,Master,726.0,Yes
CUST14746,Female,44.0,57815.0,Sedan,Single,No,Bachelor,802.0,No
CUST10252,Male,45.0,63951.0,Sedan,Married,Yes,Master,638.0,No
CUST14361,Male,30.0,35317.0,Luxury,Married,Yes,High School,662.0,No
CUST14540,Female,60.0,20000.0,Truck,Widowed,No,Bachelor,664.0,No
CUST10350,Male,45.0,59615.0,Sedan,Married,Yes,Master,772.0,Yes
CUST13307,Male,54.0,50976.0,Truck,Divorced,No,Bachelor,639.0,No
CUST13133,Female,40.0,41416.0,Sedan,Single,Yes,PhD,622.0,Yes
CUST11632,Male,27.0,32521.0,SUV,Widowed,No,Master,661.0,Yes
CUST11344,Male,28.0,36370.0,Sedan,Married,Yes,Master,586.0,Yes
CUST10090,Female,45.0,31801.0,Sedan,Single,Yes,Bachelor,737.0,Yes
CUST12554,Male,57.0,47663.0,SUV,Married,No,High School,715.0,Yes
CUST13264,Female,56.0,41396.0,Sedan,Married,Yes,Master,620.0,Yes
CUST11413,Male,52.0,30863.0,SUV,Married,Yes,Master,758.0,Yes
CUST11755,Female,55.0,44583.0,SUV,Divorced,No,Master,733.0,No
CUST10026,Female,34.0,23115.0,SUV,Single,No,High School,692.0,No
CUST12232,Male,26.0,33371.0,SUV,Married,Yes,High School,646.0,Yes
CUST14577,Female,33.0,34734.0,SUV,Single,Yes,Bachelor,725.0,Yes
CUST12917,Male,48.0,39479.0,Sedan,Single,Yes,Master,638.0,Yes
CUST11859,Female,51.0,26578.0,Truck,Single,No,High School,570.0,No
CUST14012,Female,34.0,20000.0,Hatchback,Married,Yes,PhD,635.0,No
CUST10807,Male,69.0,31603.0,Sedan,Single,No,Bachelor,654.0,Yes
CUST11808,Male,31.0,20577.0,Sedan,Married,Yes,High School,776.0,Yes
CUST13648,Female,59.0,41953.0,Hatchback,Single,No,Bachelor,659.0,Yes
CUST13761,Male,18.0,53733.0,Hatchback,Single,No,Bachelor,670.0,No
CUST11849,Female,59.0,40194.0,Sedan,Married,Yes,High School,744.0,Yes
CUST13631,Female,28.0,25371.0,Luxury,Married,No,Master,681.0,Yes
CUST11630,Male,53.0,28401.0,SUV,Married,Yes,Master,669.0,Yes
CUST13247,Female,39.0,34489.0,SUV,Single,No,PhD,723.0,Yes
CUST10254,Female,28.0,52103.0,SUV,Married,Yes,PhD,678.0,Yes
CUST13780,Male,22.0,34022.0,Truck,Married,Yes,Bachelor,493.0,No
CUST13353,Male,38.0,29844.0,Luxury,Married,Yes,Bachelor,571.0,No
CUST10810,Male,45.0,29471.0,Sedan,Married,Yes,Bachelor,674.0,Yes
CUST14343,Female,21.0,44706.0,Truck,Married,Yes,Master,627.0,No
CUST14278,Male,42.0,32778.0,Sedan,Single,No,Bachelor,786.0,Yes
CUST14003,Female,27.0,41491.0,Hatchback,Married,Yes,Master,744.0,Yes
CUST12492,Female,39.0,39170.0,Sedan,Married,No,Bachelor,608.0,Yes
CUST13841,Female,45.0,72065.0,SUV,Married,Yes,Bachelor,618.0,Yes
CUST10106,Male,54.0,54801.0,Hatchback,Married,Yes,Bachelor,686.0,No
CUST14681,Female,41.0,55905.0,Truck,Single,Yes,Bachelor,651.0,Yes
CUST10315,Female,59.0,24506.0,SUV,Married,Yes,Master,671.0,Yes
CUST14894,Female,31.0,20983.0,SUV,Single,No,Bachelor,625.0,No
CUST14694,Female,43.0,43337.0,SUV,Married,Yes,Bachelor,697.0,No
CUST14060,Female,60.0,26397.0,SUV,Married,Yes,Bachelor,610.0,Yes
CUST10553,Female,48.0,42711.0,Hatchback,Married,No,High School,659.0,No
CUST11877,Female,36.0,47738.0,SUV,Divorced,Yes,Bachelor,636.0,Yes
CUST14773,Male,43.0,33386.0,Truck,Married,Yes,High School,669.0,Yes
CUST10069,Male,41.0,44608.0,SUV,Married,No,PhD,671.0,Yes
CUST14286,Male,58.0,30430.0,Luxury,Married,Yes,PhD,794.0,Yes
CUST11777,Male,49.0,27040.0,SUV,Divorced,No,Master,574.0,Yes
CUST14865,Male,36.0,33482.0,Sedan,Single,No,Master,744.0,Yes
CUST13891,Male,31.0,40260.0,Hatchback,Married,No,High School,723.0,Yes
CUST11018,Male,19.0,53899.0,SUV,Married,Yes,High School,629.0,Yes
CUST13159,Male,32.0,37572.0,Sedan,Married,No,Bachelor,586.0,Yes
CUST10926,Female,37.0,43918.0,Sedan,Married,No,Bachelor,647.0,Yes
CUST12656,Female,45.0,26824.0,Luxury,Married,Yes,High School,752.0,No
CUST12201,Female,52.0,50360.0,Sedan,Single,No,Bachelor,798.0,Yes
CUST12515,Female,26.0,26549.0,Sedan,Single,No,PhD,660.0,No
CUST13693,Male,55.0,23688.0,Truck,Married,Yes,Master,668.0,No
CUST11434,Male,33.0,20000.0,SUV,Single,No,Master,716.0,Yes
CUST12464,Female,22.0,37145.0,Sedan,Married,No,Bachelor,771.0,No
CUST14476,Female,21.0,49359.0,SUV,Single,No,Bachelor,546.0,No
CUST10387,Male,51.0,22426.0,SUV,Married,Yes,Bachelor,663.0,Yes
CUST10505,Female,38.0,61499.0,Hatchback,Married,Yes,High School,741.0,Yes
CUST12495,Male,65.0,21291.0,Truck,Married,Yes,Master,682.0,Yes
CUST13771,Male,52.0,43500.0,Luxury,Married,Yes,Bachelor,646.0,Yes
CUST13047,Male,40.0,35043.0,Sedan,Married,No,Bachelor,731.0,Yes
CUST12145,Male,60.0,28834.0,Luxury,Married,No,Master,700.0,No
CUST10969,Female,35.0,46344.0,SUV,Divorced,Yes,Bachelor,701.0,Yes
CUST11392,Female,59.0,38249.0,Truck,Married,Yes,Bachelor,722.0,Yes
CUST10410,Male,21.0,35729.0,Truck,Married,No,PhD,691.0,Yes
CUST11020,Male,43.0,30933.0,Sedan,Widowed,No,Bachelor,688.0,Yes
CUST10109,Male,35.0,26313.0,SUV,Single,No,Master,703.0,Yes
CUST12550,Male,31.0,69259.0,Sedan,Divorced,Yes,Bachelor,738.0,Yes
CUST12827,Female,38.0,55603.0,Luxury,Married,Yes,Bachelor,669.0,Yes
CUST14289,Male,20.0,27089.0,Luxury,Single,No,Bachelor,714.0,No
CUST13728,Female,26.0,26520.0,SUV,Married,Yes,Bachelor,709.0,Yes
CUST13145,Female,52.0,23744.0,Luxury,Married,No,High School,666.0,No
CUST14829,Male,33.0,27440.0,Sedan,Married,No,High School,647.0,Yes
CUST12157,Female,50.0,35628.0,Hatchback,Married,No,Master,704.0,Yes
CUST10711,Male,42.0,48952.0,Luxury,Married,Yes,High School,632.0,Yes
CUST11629,Male,44.0,46491.0,Sedan,Single,Yes,Bachelor,784.0,No
CUST11840,Male,37.0,34159.0,Sedan,Widowed,No,Master,701.0,Yes
CUST10848,Female,29.0,51413.0,SUV,Married,Yes,Master,623.0,Yes
CUST12307,Female,38.0,33053.0,Sedan,Divorced,No,High School,694.0,No
CUST14588,Male,37.0,29699.0,Hatchback,Married,Yes,Master,634.0,Yes
CUST14955,Female,35.0,20000.0,Hatchback,Married,Yes,Bachelor,732.0,Yes
CUST13518,Female,50.0,21540.0,Hatchback,Married,No,Bachelor,659.0,No
CUST10577,Female,55.0,42523.0,Sedan,Single,No,High School,707.0,No
CUST11634,Female,31.0,45048.0,SUV,Single,No,Bachelor,595.0,No
CUST14443,Male,49.0,40816.0,Hatchback,Married,Yes,Master,724.0,Yes
CUST11626,Female,47.0,20000.0,Truck,Married,Yes,Bachelor,670.0,No
CUST12895,Male,51.0,40651.0,SUV,Single,Yes,Bachelor,747.0,Yes
CUST13603,Female,31.0,34723.0,Truck,Divorced,No,Bachelor,514.0,Yes
CUST14163,Male,23.0,24102.0,Sedan,Married,Yes,Master,683.0,Yes
CUST12292,Female,43.0,21021.0,Luxury,Married,Yes,Bachelor,693.0,Yes
CUST13979,Male,34.0,36159.0,SUV,Divorced,No,Bachelor,647.0,No
CUST10177,Female,27.0,53149.0,SUV,Married,No,Bachelor,725.0,Yes
CUST12940,Male,49.0,26740.0,Sedan,Married,Yes,High School,704.0,Yes
CUST12648,Male,40.0,34093.0,SUV,Married,No,Master,689.0,No
CUST10080,Female,33.0,34036.0,Sedan,Single,No,Bachelor,602.0,Yes
CUST12877,Male,27.0,55287.0,Sedan,Married,Yes,High School,716.0,Yes
CUST10599,Female,21.0,20000.0,Sedan,Married,Yes,Master,720.0,Yes
CUST12011,Male,33.0,41449.0,Truck,Single,No,Bachelor,694.0,Yes
CUST14267,Female,67.0,28445.0,Hatchback,Divorced,Yes,Bachelor,779.0,Yes
CUST12367,Female,31.0,81039.0,Hatchback,Married,Yes,Bachelor,643.0,Yes
CUST11962,Female,41.0,34940.0,Luxury,Married,Yes,Bachelor,698.0,No
CUST10221,Female,68.0,35529.0,Luxury,Married,Yes,Bachelor,667.0,Yes
CUST10093,Female,48.0,37809.0,Hatchback,Married,Yes,Bachelor,608.0,No
CUST12654,Female,25.0,43994.0,SUV,Married,Yes,High School,736.0,Yes
CUST14650,Male,41.0,40628.0,SUV,Divorced,No,Master,692.0,Yes
CUST14834,Female,41.0,57762.0,Sedan,Single,No,Bachelor,668.0,No
CUST12484,Female,42.0,37633.0,Luxury,Single,No,Bachelor,537.0,No
CUST14454,Male,59.0,20999.0,Sedan,Married,Yes,Master,696.0,No
CUST14081,Female,56.0,28819.0,Luxury,Divorced,No,Bachelor,640.0,No
CUST10733,Male,33.0,45626.0,Truck,Married,Yes,Bachelor,670.0,Yes
CUST10765,Male,40.0,48256.0,Luxury,Single,Yes,Bachelor,641.0,No
CUST12957,Male,57.0,33873.0,SUV,Married,Yes,Master,752.0,Yes
CUST14398,Female,39.0,38999.0,Hatchback,Single,No,Bachelor,618.0,Yes
CUST14438,Male,37.0,26081.0,Sedan,Single,No,Bachelor,765.0,No
CUST13599,Male,26.0,41155.0,Sedan,Divorced,No,High School,618.0,Yes
CUST12197,Female,37.0,23530.0,Sedan,Married,Yes,Bachelor,647.0,Yes
CUST12138,Female,30.0,34554.0,SUV,Married,Yes,Bachelor,760.0,Yes
CUST10219,Male,28.0,21961.0,SUV,Single,No,Bachelor,729.0,Yes
CUST12458,Male,56.0,32452.0,Hatchback,Divorced,No,Bachelor,679.0,No
CUST11075,Female,70.0,51900.0,SUV,Single,Yes,Bachelor,561.0,No
CUST10043,Female,36.0,47982.0,SUV,Widowed,No,PhD,602.0,No
CUST10210,Male,50.0,31627.0,Truck,Divorced,No,Bachelor,723.0,No
CUST13349,Male,24.0,44180.0,Hatchback,Widowed,No,Bachelor,599.0,No
CUST10354,Male,26.0,48428.0,SUV,Married,Yes,Master,600.0,Yes
CUST11010,Female,43.0,25179.0,Luxury,Married,Yes,Master,720.0,Yes
CUST10538,Male,46.0,40117.0,SUV,Widowed,No,PhD,604.0,No
CUST14765,Female,27.0,23480.0,Sedan,Single,Yes,PhD,684.0,No
CUST13231,Female,65.0,22810.0,Sedan,Married,Yes,Master,662.0,Yes
CUST10367,Male,33.0,32517.0,SUV,Widowed,No,Bachelor,695.0,Yes
CUST13893,Male,33.0,22368.0,Sedan,Married,Yes,Master,646.0,Yes
CUST13779,Female,40.0,52368.0,Sedan,Married,Yes,High School,749.0,Yes
CUST14914,Male,56.0,60600.0,Sedan,Married,Yes,Master,665.0,Yes
CUST10135,Male,25.0,29085.0,Luxury,Married,No,PhD,683.0,No
CUST11617,Female,27.0,57361.0,SUV,Married,Yes,Master,694.0,Yes
CUST10047,Female,68.0,30053.0,SUV,Married,Yes,High School,623.0,Yes
CUST12619,Male,36.0,39269.0,SUV,Married,Yes,High School,731.0,Yes
CUST12319,Male,31.0,20000.0,Sedan,Divorced,No,High School,606.0,No
CUST13433,Female,34.0,41216.0,Hatchback,Married,No,High School,660.0,No
CUST11736,Male,25.0,84157.0,SUV,Married,No,High School,731.0,Yes
CUST13796,Female,31.0,23499.0,SUV,Divorced,No,Master,707.0,Yes
CUST10742,Female,38.0,20000.0,Hatchback,Married,No,Bachelor,524.0,Yes
CUST10061,Male,41.0,41643.0,SUV,Married,Yes,Master,671.0,Yes
CUST12822,Male,55.0,20000.0,Luxury,Widowed,No,Master,746.0,No
CUST11029,Female,70.0,32782.0,SUV,Married,No,Bachelor,806.0,No
CUST10095,Male,45.0,38442.0,SUV,Single,Yes,Bachelor,739.0,Yes
CUST10478,Female,48.0,34004.0,SUV,Married,No,Bachelor,689.0,Yes
CUST11755,Female,55.0,44583.0,SUV,Divorced,No,Master,733.0,No
CUST13097,Female,55.0,42674.0,SUV,Married,No,High School,698.0,No
CUST13298,Male,67.0,48651.0,Luxury,Single,No,PhD,709.0,No
CUST11699,Male,43.0,36059.0,Sedan,Single,No,PhD,665.0,Yes
CUST12678,Male,40.0,42084.0,SUV,Divorced,No,Bachelor,660.0,Yes
CUST10811,Male,36.0,21325.0,Hatchback,Single,No,Bachelor,809.0,Yes
CUST10322,Female,59.0,37222.0,Truck,Married,Yes,Master,549.0,Yes
CUST11144,Female,45.0,21392.0,Sedan,Single,No,Bachelor,706.0,Yes
CUST12252,Female,59.0,29625.0,Sedan,Married,Yes,Bachelor,509.0,Yes
CUST12413,Female,45.0,21659.0,Hatchback,Married,Yes,High School,673.0,No
CUST11769,Female,39.0,38954.0,Hatchback,Single,No,Master,703.0,Yes
CUST14445,Female,50.0,28058.0,Sedan,Single,No,Bachelor,700.0,Yes
CUST13667,Male,35.0,26294.0,Hatchback,Married,No,Bachelor,654.0,No
CUST11833,Female,34.0,76863.0,Truck,Single,Yes,PhD,753.0,Yes
CUST11260,Male,48.0,23163.0,Sedan,Married,Yes,Bachelor,738.0,No
CUST13877,Female,61.0,39093.0,Luxury,Married,Yes,PhD,658.0,No
CUST10291,Female,56.0,60240.0,SUV,Married,Yes,Bachelor,682.0,Yes
CUST13985,Female,39.0,46940.0,SUV,Single,No,High School,566.0,No
CUST10944,Female,34.0,38868.0,SUV,Divorced,No,Master,785.0,Yes
CUST10533,Female,23.0,50079.0,Sedan,Married,Yes,Bachelor,564.0,No
CUST14620,Female,30.0,49121.0,Truck,Married,Yes,Bachelor,705.0,Yes
CUST12820,Male,60.0,43481.0,SUV,Divorced,Yes,Bachelor,640.0,No
CUST12187,Female,20.0,33374.0,Luxury,Widowed,No,High School,667.0,No
CUST14740,Female,50.0,37831.0,Sedan,Widowed,No,Bachelor,686.0,No
CUST12581,Male,18.0,45724.0,Hatchback,Divorced,Yes,Bachelor,610.0,No
CUST13053,Male,33.0,28972.0,SUV,Divorced,Yes,Bachelor,719.0,No
CUST11718,Male,30.0,48608.0,SUV,Married,Yes,Bachelor,705.0,Yes
CUST13704,Male,47.0,23258.0,Sedan,Single,No,High School,694.0,No
CUST14087,Male,31.0,54204.0,Hatchback,Single,Yes,Master,685.0,Yes
CUST13959,Male,29.0,30876.0,Sedan,Married,Yes,PhD,715.0,Yes
CUST11370,Female,67.0,43618.0,Hatchback,Married,Yes,Bachelor,647.0,No
CUST13135,Male,22.0,37120.0,Sedan,Married,Yes,High School,755.0,Yes
CUST12792,Male,50.0,52213.0,Sedan,Widowed,Yes,Master,674.0,Yes
CUST10626,Female,43.0,41212.0,SUV,Married,Yes,High School,,Yes
CUST14017,Male,35.0,21923.0,Luxury,Married,Yes,Master,660.0,No
CUST12642,Male,63.0,28751.0,SUV,Widowed,No,Bachelor,715.0,No
CUST11926,Male,67.0,58671.0,Sedan,Single,No,Master,733.0,No
CUST10624,Male,56.0,40608.0,SUV,Married,Yes,Master,759.0,Yes
CUST10776,Female,31.0,20000.0,SUV,Married,Yes,Bachelor,701.0,Yes
CUST12478,Female,31.0,37101.0,Truck,Widowed,Yes,Bachelor,653.0,No
CUST14558,Female,29.0,55545.0,Hatchback,Married,Yes,Master,619.0,Yes
CUST14957,Male,45.0,33362.0,Hatchback,Divorced,Yes,High School,721.0,No
CUST10655,Male,28.0,40796.0,Truck,Married,Yes,Bachelor,670.0,Yes
CUST14678,Male,45.0,30015.0,Sedan,Single,No,Master,681.0,No
CUST13724,Female,27.0,36875.0,Truck,Widowed,Yes,Master,641.0,No
CUST10828,Male,36.0,42915.0,Sedan,Single,No,Master,597.0,Yes
CUST13276,Female,34.0,40862.0,Hatchback,Married,No,Bachelor,740.0,Yes
CUST12225,Female,36.0,27840.0,SUV,Single,Yes,Bachelor,714.0,Yes
CUST14089,Male,45.0,43278.0,Sedan,Divorced,No,Bachelor,828.0,Yes
CUST12275,Female,39.0,30976.0,Luxury,Married,Yes,PhD,643.0,Yes
CUST10949,Male,34.0,75249.0,Sedan,Married,No,Bachelor,670.0,Yes
CUST11034,Male,33.0,26270.0,SUV,Single,Yes,Bachelor,637.0,No
CUST12288,Male,46.0,25059.0,Sedan,Single,Yes,Bachelor,715.0,No
CUST11117,Male,40.0,30050.0,SUV,Single,No,High School,666.0,Yes
CUST11803,Female,47.0,33373.0,SUV,Married,Yes,Bachelor,699.0,Yes
CUST12463,Male,43.0,60482.0,SUV,Married,Yes,Bachelor,674.0,Yes
CUST11730,Female,52.0,49562.0,SUV,Single,No,Bachelor,775.0,No
CUST11615,Male,30.0,35106.0,SUV,Married,Yes,Master,589.0,Yes
CUST14846,Male,39.0,26248.0,SUV,Married,No,Master,657.0,Yes
CUST10070,Male,25.0,26257.0,Hatchback,Single,No,Bachelor,731.0,No
CUST13688,Female,40.0,62840.0,Sedan,Married,No,Bachelor,671.0,Yes
CUST11721,Female,30.0,29502.0,Sedan,Married,Yes,PhD,749.0,Yes
CUST12569,Female,45.0,31709.0,Luxury,Married,Yes,High School,602.0,No
CUST14663,Male,21.0,37675.0,Truck,Married,No,PhD,684.0,No
CUST13668,Female,68.0,26637.0,Luxury,Married,Yes,Bachelor,803.0,No
CUST11128,Female,35.0,39967.0,Hatchback,Married,Yes,Master,693.0,Yes
CUST11149,Female,58.0,53951.0,Hatchback,Married,No,Bachelor,613.0,No
CUST10889,Female,46.0,47239.0,Hatchback,Single,No,Bachelor,725.0,No
CUST13352,Female,26.0,25213.0,SUV,Married,Yes,Bachelor,726.0,Yes
CUST14176,Male,40.0,68309.0,SUV,Married,Yes,Bachelor,725.0,Yes
CUST12664,Male,27.0,32649.0,Sedan,Married,Yes,Master,733.0,Yes
CUST12052,Male,59.0,43380.0,SUV,Divorced,No,PhD,688.0,No
CUST12841,Male,27.0,20000.0,Sedan,Married,Yes,Bachelor,596.0,No
CUST12164,Female,25.0,35785.0,SUV,Married,Yes,Master,651.0,Yes
CUST14757,Female,59.0,34600.0,Truck,Single,No,Bachelor,626.0,No
CUST13813,Male,34.0,27041.0,SUV,Married,Yes,Master,669.0,Yes
CUST12567,Male,41.0,20000.0,Sedan,Divorced,No,PhD,774.0,Yes
CUST12174,Male,51.0,34213.0,Sedan,Single,No,PhD,735.0,No
CUST10893,Male,29.0,52958.0,Sedan,Divorced,No,Bachelor,709.0,Yes
CUST11505,Female,36.0,59312.0,Truck,Single,No,High School,622.0,No
CUST11056,Male,29.0,28142.0,SUV,Single,No,Master,580.0,Yes
CUST13703,Male,43.0,41823.0,Hatchback,Single,No,Master,742.0,Yes
CUST12244,Female,26.0,58743.0,Sedan,Divorced,No,Bachelor,661.0,Yes
CUST10763,Male,66.0,30665.0,Truck,Married,Yes,High School,730.0,Yes
CUST12905,Female,32.0,62566.0,SUV,Single,No,Bachelor,577.0,Yes
CUST14296,Female,38.0,37551.0,SUV,Divorced,Yes,Bachelor,703.0,No
CUST11971,Male,33.0,59721.0,SUV,Single,No,Master,750.0,Yes
CUST11480,Male,40.0,53891.0,Sedan,Single,No,Bachelor,749.0,Yes
CUST12080,Male,26.0,57022.0,Truck,Single,No,Master,667.0,No
CUST13162,Female,45.0,51643.0,Sedan,Married,Yes,Bachelor,759.0,Yes
CUST11084,Female,41.0,22103.0,SUV,Married,Yes,Master,779.0,Yes
CUST12894,Male,21.0,30731.0,SUV,Married,Yes,Master,661.0,No
CUST12389,Female,34.0,29226.0,Hatchback,Single,No,Bachelor,700.0,Yes
CUST13659,Female,34.0,37136.0,SUV,Single,No,Bachelor,759.0,No
CUST13994,Male,28.0,66383.0,Sedan,Married,Yes,Master,775.0,Yes
CUST10233,Male,51.0,64222.0,Hatchback,Married,Yes,Bachelor,613.0,Yes
CUST14599,Male,35.0,37219.0,Truck,Married,No,Master,668.0,No
CUST13570,Female,21.0,43621.0,Sedan,Widowed,Yes,Bachelor,659.0,No
CUST10633,Female,62.0,23075.0,Sedan,Married,Yes,Bachelor,717.0,No
CUST13833,Male,42.0,24759.0,Truck,Single,Yes,Bachelor,787.0,Yes
CUST10415,Female,42.0,70509.0,SUV,Divorced,Yes,Master,642.0,No
CUST13119,Female,30.0,28535.0,SUV,Single,No,PhD,635.0,No
CUST11739,Male,44.0,34460.0,Sedan,Single,No,High School,646.0,Yes
CUST12024,Male,53.0,22950.0,Luxury,Married,Yes,Master,716.0,No
CUST14211,Male,30.0,23695.0,SUV,Single,No,Bachelor,704.0,No
CUST10798,Female,35.0,27314.0,Truck,Widowed,No,Master,610.0,No
CUST10017,Male,28.0,46300.0,Hatchback,Married,No,Bachelor,647.0,Yes
CUST12115,Female,52.0,21519.0,Truck,Divorced,No,Bachelor,760.0,No
CUST12520,Male,56.0,54310.0,Sedan,Widowed,No,Bachelor,691.0,No
CUST11756,Female,60.0,37107.0,SUV,Widowed,No,High School,713.0,No
CUST10977,Male,30.0,37970.0,SUV,Single,Yes,Master,706.0,Yes
CUST10596,Male,44.0,49434.0,Luxury,Married,Yes,PhD,756.0,Yes
CUST13296,Female,19.0,38022.0,Sedan,Widowed,Yes,Master,776.0,No
CUST12299,Male,26.0,44888.0,Sedan,Married,Yes,Master,668.0,Yes
CUST14898,Female,30.0,53437.0,Luxury,Married,Yes,Bachelor,727.0,Yes
CUST11702,Female,34.0,48356.0,Hatchback,Married,Yes,PhD,705.0,Yes
CUST11454,Male,43.0,35710.0,Sedan,Married,Yes,Bachelor,639.0,Yes
CUST13074,Female,42.0,27301.0,SUV,Single,No,High School,627.0,No
CUST10371,Male,41.0,24466.0,Luxury,Single,No,Bachelor,622.0,Yes
CUST11543,Female,55.0,37888.0,Truck,Married,No,Master,717.0,Yes
CUST11892,Male,33.0,28054.0,Sedan,Married,Yes,High School,674.0,No
CUST13402,Male,55.0,40170.0,SUV,Married,No,Master,629.0,Yes
CUST10598,Female,20.0,34343.0,SUV,Married,No,High School,666.0,No
CUST10676,Male,51.0,77500.0,Luxury,Married,No,Bachelor,642.0,No
CUST10238,Female,40.0,32505.0,SUV,Divorced,No,Bachelor,695.0,Yes
CUST13458,Male,45.0,31852.0,SUV,Single,No,Bachelor,798.0,Yes
CUST12759,Female,34.0,46495.0,SUV,Widowed,Yes,Bachelor,650.0,No
CUST13062,Male,52.0,38038.0,Hatchback,Married,No,Bachelor,651.0,Yes
CUST14319,Female,40.0,44352.0,Truck,Single,Yes,Master,687.0,Yes
CUST12036,Female,30.0,33543.0,Truck,Single,No,Master,544.0,No
